dataset,profile,method,purchase_ratio,purchase_total,test_auroc_mean,test_auroc_std,test_macro_f1_mean,test_macro_f1_std,test_acc_mean,test_acc_std,eval_time_mean,eval_time_std,good_count_mean,good_count_std,method_label
hateful_memes,noise,market_badge_select,0.0025,12,0.5502519397605082,0.013038402164547727,0.3697478991596639,0.0,0.5866666666666667,0.0,0.1554036333332078,0.013864360570372389,0.0,0.0,BADGE
hateful_memes,noise,market_badge_select,0.005,25,0.5165176716764418,0.030861385948273916,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953516,0.13619176666649457,0.03822950107053277,0.0,0.0,BADGE
hateful_memes,noise,market_badge_select,0.01,50,0.5304734084799608,0.027222832804555744,0.3182178531790074,0.044626328877428706,0.4711111111111111,0.10007404665953516,0.12278620000021566,0.03589876848910689,0.0,0.0,BADGE
hateful_memes,noise,market_badge_select,0.02,100,0.5267565524193548,0.03825038604739564,0.3697478991596639,0.0,0.5866666666666667,0.0,0.14928723333317367,0.04051104275940705,0.0,0.0,BADGE
hateful_memes,noise,market_coreset_select,0.0025,12,0.5340359237536657,0.00483173795801435,0.3182178531790074,0.044626328877428706,0.47111111111111104,0.10007404665953519,0.1566116666666251,0.009601215689903445,0.0,0.0,CoreSet
hateful_memes,noise,market_coreset_select,0.005,25,0.5258752596529814,0.005315759147140539,0.3697478991596639,0.0,0.5866666666666667,0.0,0.18424843333347474,0.008343926619196562,0.0,0.0,CoreSet
hateful_memes,noise,market_coreset_select,0.01,50,0.520028485459433,0.03364660172402605,0.3697478991596639,0.0,0.5866666666666667,0.0,0.18150539999987805,0.040079956605348924,0.0,0.0,CoreSet
hateful_memes,noise,market_coreset_select,0.02,100,0.536310102028348,0.0219819877309408,0.3697478991596639,0.0,0.5866666666666667,0.0,0.21654233333326067,0.00796429825115464,0.0,0.0,CoreSet
hateful_memes,noise,market_cosine_select,0.0025,12,0.5434169568670577,0.010868939553408856,0.3697478991596639,0.0,0.5866666666666667,0.0,0.1672622999999475,0.025214796078237324,0.3333333333333333,0.5773502691896258,Cosine
hateful_memes,noise,market_cosine_select,0.005,25,0.5439230510752688,0.016513585061011523,0.3697478991596639,0.0,0.5866666666666667,0.0,0.1604044666666292,0.008968725419156203,0.3333333333333333,0.5773502691896258,Cosine
hateful_memes,noise,market_cosine_select,0.01,50,0.5247997617302053,0.012937696747583553,0.3697478991596639,0.0,0.5866666666666667,0.0,0.12159236666654273,0.0365057330674796,2.6666666666666665,1.5275252316519465,Cosine
hateful_memes,noise,market_cosine_select,0.02,100,0.5296661931818182,0.06606170186083014,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953516,0.143938200000169,0.04705449875147214,8.0,3.0,Cosine
hateful_memes,noise,market_kmeans_center_select,0.0025,12,0.5424235551075269,0.020845809668217627,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953516,0.1490849666665781,0.01885512847041227,11.0,1.7320508075688772,KMeans
hateful_memes,noise,market_kmeans_center_select,0.005,25,0.5406973209921798,0.003215086458476333,0.3439828761693356,0.044626328877428706,0.5288888888888889,0.10007404665953516,0.14307296666659866,0.009111319484175286,23.666666666666668,1.5275252316519465,KMeans
hateful_memes,noise,market_kmeans_center_select,0.01,50,0.5203298356549365,0.041242875771692715,0.3697478991596639,0.0,0.5866666666666667,0.0,0.15072839999993445,0.013758120111894534,46.0,3.605551275463989,KMeans
