dataset,profile,method,seed,selected_rows,good_count,good_ratio,downstream_gain_mean,harm_score_mean,loss_reduction_mean,influence_gain_mean,collapse_to_single_digits,scoring_semantics,online_scoring_uses_downstream_model,sample_packaging_enabled,package_size,scored_objects,student_calibration_size,student_landmark_count,student_sigma2,student_supervision,eval_time,test_auroc,test_macro_f1,test_acc,type_coreset_far_wrong_decoy,type_kmeans_center_decoy,type_noise_decoy,type_uncertainty_badge_decoy,ckks_simd_enabled,ckks_scheme,primary_metric,primary_metric_value,type_typiclust_dense_decoy,ckks_reference_rows,ckks_reference_dim,ckks_reference_package_size,ckks_rows_per_second_mean,ckks_est_encrypted_compute_ms,ckks_scaled_from_reference_ms,ckks_ref_encrypted_compute_ms_mean,ckks_ref_rows_per_second_mean,ckks_ref_scored_objects_per_second_mean,ckks_ref_output_ciphertext_bytes_mean,ckks_ref_ct_pt_mults_mean,ckks_ref_rotations_mean,ckks_ref_additions_mean,ckks_ref_rescales_mean,ckks_ref_scored_objects,ckks_ref_raw_rows_per_scored_object,type_cosine_decoy,type_useful_clean,run_seed,run_dir,purchase_ratio,purchase_total,ratio_market_size
hateful_memes,uncertainty_badge,market_coreset_select,43,50,0,0.0,-0.9294981956481934,0.9294981956481934,-4.509568316279911e-05,-0.0116751799359917,1,baseline_feature,0,0,1,5000,28000,1000,1.0231167078018188,top_quantile,0.2330999000005249,0.5046613819648094,0.3697478991596639,0.5866666666666667,43.0,,,,0,,good_count,0.0,,,,,,,,,,,,,,,,,,7.0,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hateful_memes,uncertainty_badge,market_badge_select,43,50,0,0.0,-0.9102982878684998,0.9102982878684998,-3.980517431045882e-05,-0.0124327652156353,1,baseline_model_based,1,0,1,5000,28000,1000,1.0231167078018188,top_quantile,0.1334716999999727,0.5481540964076247,0.3697478991596639,0.5866666666666667,17.0,,,,0,,good_count,0.0,,,,,,,,,,,,,,,,,,33.0,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hateful_memes,uncertainty_badge,market_kmeans_center_select,43,50,24,0.48,1.4115253686904907,-1.4115253686904907,0.0001205420485348,0.0276259686797857,0,baseline_feature,0,0,1,5000,28000,1000,1.0231167078018188,top_quantile,0.148790100000042,0.5560229563782991,0.3697478991596639,0.5866666666666667,,11.0,,26.0,0,,good_count,24.0,13.0,,,,,,,,,,,,,,,,,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hateful_memes,uncertainty_badge,market_typiclust_select,43,50,5,0.1,-0.164445012807846,0.164445012807846,2.222180410171859e-05,-0.0024530868977308,1,baseline_feature,0,0,1,5000,28000,1000,1.0231167078018188,top_quantile,0.1487316000002465,0.5378569464809384,0.3697478991596639,0.5866666666666667,,2.0,,30.0,0,,good_count,5.0,2.0,,,,,,,,,,,,,,,,,16.0,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hateful_memes,uncertainty_badge,ours_kernel_ridge_student,43,50,37,0.74,2.5045740604400635,-2.5045740604400635,0.0002268230891786,0.0380270332098007,0,online_student,0,0,1,5000,28000,1000,1.0231167078018188,top_quantile,0.1085935999999492,0.5435305168621701,0.3697478991596639,0.5866666666666667,,15.0,,17.0,1,ours_student_row_ctpt,good_count,37.0,18.0,10000.0,64.0,4.0,92931.597765,53.80301340178943,53.80903000000001,107.61806,92931.597765,92931.597765,705941.0,192.0,0.0,192.0,192.0,10000.0,1.0,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hateful_memes,uncertainty_badge,ours_sample_package_krr,43,50,37,0.74,2.5045740604400635,-2.5045740604400635,0.0002268230891786,0.0380270332098007,0,online_student,0,1,4,1250,28000,1000,1.0231167078018188,top_quantile,0.149079900000288,0.5753372434017596,0.3697478991596639,0.5866666666666667,,15.0,,17.0,1,ours_student_pkg_ctpt,good_count,37.0,18.0,10000.0,64.0,4.0,1786105.677236,2.799386432575201,2.80927,5.61854,1786105.677236,446526.419309,235320.0,10.0,0.0,10.0,10.0,2500.0,4.0,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hateful_memes,cosine,market_random_select,43,50,7,0.14,-0.3680173456668854,0.3680173456668854,2.708434976739227e-06,-0.0044673015363514,1,baseline_feature,0,0,1,5000,28000,1000,1.0231167078018188,top_quantile,0.1121116000003894,0.5377845491202345,0.3697478991596639,0.5866666666666667,,2.0,1.0,9.0,0,,good_count,7.0,6.0,,,,,,,,,,,,,,,,,32.0,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hateful_memes,cosine,market_cosine_select,43,50,0,0.0,-0.1476597934961319,0.1476597934961319,-3.075837958022021e-05,0.0127056231722235,1,baseline_feature,0,0,1,5000,28000,1000,1.0231167078018188,top_quantile,0.1495709999999235,0.5710089809384163,0.3697478991596639,0.5866666666666667,,,,,0,,good_count,0.0,,,,,,,,,,,,,,,,,,50.0,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hateful_memes,cosine,market_coreset_select,43,50,21,0.42,1.0385963916778564,-1.0385963916778564,0.0001955163461389,-0.0064729694277048,0,baseline_feature,0,0,1,5000,28000,1000,1.0231167078018188,top_quantile,0.1895097999995414,0.5020248350439883,0.3697478991596639,0.5866666666666667,,,21.0,,0,,good_count,21.0,,,,,,,,,,,,,,,,,,29.0,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hateful_memes,cosine,market_badge_select,43,50,21,0.42,0.7871482372283936,-0.7871482372283936,0.0001933646271936,-0.0149895595386624,0,baseline_model_based,1,0,1,5000,28000,1000,1.0231167078018188,top_quantile,0.1153533999995488,0.5332610887096774,0.3697478991596639,0.5866666666666667,,,21.0,,0,,good_count,21.0,,,,,,,,,,,,,,,,,,29.0,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hateful_memes,cosine,market_kmeans_center_select,43,50,12,0.24,-1.0542259216308594,1.0542259216308594,-1.6635656720609404e-05,-0.0240092687308788,0,baseline_feature,0,0,1,5000,28000,1000,1.0231167078018188,top_quantile,0.1100652999994054,0.5380219024926686,0.2924528301886792,0.4133333333333333,,5.0,,,0,,good_count,12.0,44.0,,,,,,,,,,,,,,,,,1.0,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hateful_memes,cosine,market_typiclust_select,43,50,2,0.04,-0.8479324579238892,0.8479324579238892,-1.2601613889273722e-05,-0.0176451727747917,1,baseline_feature,0,0,1,5000,28000,1000,1.0231167078018188,top_quantile,0.1450626000005286,0.5391252749266863,0.3697478991596639,0.5866666666666667,,1.0,,,0,,good_count,2.0,19.0,,,,,,,,,,,,,,,,,30.0,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hateful_memes,cosine,ours_kernel_ridge_student,43,50,45,0.9,2.6258761882781982,-2.6258761882781982,0.0002485311124473,0.036458633840084,0,online_student,0,0,1,5000,28000,1000,1.0231167078018188,top_quantile,0.0903502999999545,0.5208733504398827,0.3697478991596639,0.5866666666666667,,22.0,,6.0,1,ours_student_row_ctpt,good_count,45.0,22.0,10000.0,64.0,4.0,92931.597765,53.80301340178943,53.80903000000001,107.61806,92931.597765,92931.597765,705941.0,192.0,0.0,192.0,192.0,10000.0,1.0,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hateful_memes,cosine,ours_sample_package_krr,43,50,45,0.9,2.6258761882781982,-2.6258761882781982,0.0002485311124473,0.036458633840084,0,online_student,0,1,4,1250,28000,1000,1.0231167078018188,top_quantile,0.1482113000001845,0.5777364369501466,0.3697478991596639,0.5866666666666667,,22.0,,6.0,1,ours_student_pkg_ctpt,good_count,45.0,22.0,10000.0,64.0,4.0,1786105.677236,2.799386432575201,2.80927,5.61854,1786105.677236,446526.419309,235320.0,10.0,0.0,10.0,10.0,2500.0,4.0,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hateful_memes,all_average,market_random_select,43,50,7,0.14,-1.000016450881958,1.000016450881958,-7.835626456653699e-05,-0.0050945258699357,1,baseline_feature,0,0,1,5000,28000,1000,1.0231167078018188,top_quantile,0.1120727999996233,0.5270580553519061,0.3697478991596639,0.5866666666666667,4.0,5.0,13.0,11.0,0,,good_count,7.0,7.0,,,,,,,,,,,,,,,,,10.0,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hateful_memes,all_average,market_cosine_select,43,50,0,0.0,-1.116299390792847,1.116299390792847,-4.518747300608084e-05,-0.0184159725904464,1,baseline_feature,0,0,1,5000,28000,1000,1.0231167078018188,top_quantile,0.0927345000000059,0.5333589167888563,0.3697478991596639,0.5866666666666667,,,,,0,,good_count,0.0,,,,,,,,,,,,,,,,,,50.0,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hateful_memes,all_average,market_coreset_select,43,50,0,0.0,-1.7638264894485474,1.7638264894485474,-0.0002926135202869,0.0260846801102161,1,baseline_feature,0,0,1,5000,28000,1000,1.0231167078018188,top_quantile,0.1343210999993971,0.4730858229472141,0.3697478991596639,0.5866666666666667,,,50.0,,0,,good_count,0.0,,,,,,,,,,,,,,,,,,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hateful_memes,all_average,market_badge_select,43,50,0,0.0,-1.7124541997909546,1.7124541997909546,-0.0002771008003037,0.0236849188804626,1,baseline_model_based,1,0,1,5000,28000,1000,1.0231167078018188,top_quantile,0.1152019999999538,0.5275581928152493,0.3697478991596639,0.5866666666666667,,,50.0,,0,,good_count,0.0,,,,,,,,,,,,,,,,,,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hateful_memes,all_average,market_kmeans_center_select,43,50,0,0.0,-1.269578456878662,1.269578456878662,-4.780769450007938e-05,-0.0232481677085161,1,baseline_feature,0,0,1,5000,28000,1000,1.0231167078018188,top_quantile,0.1771873999996387,0.5344677877565982,0.2924528301886792,0.4133333333333333,,23.0,1.0,2.0,0,,good_count,0.0,24.0,,,,,,,,,,,,,,,,,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hateful_memes,all_average,market_typiclust_select,43,50,0,0.0,-0.9310967922210692,0.9310967922210692,-1.4247893886931706e-05,-0.020205270498991,1,baseline_feature,0,0,1,5000,28000,1000,1.0231167078018188,top_quantile,0.1580800000001545,0.5411045179618768,0.3697478991596639,0.5866666666666667,,21.0,,,0,,good_count,0.0,21.0,,,,,,,,,,,,,,,,,8.0,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hateful_memes,all_average,ours_kernel_ridge_student,43,50,39,0.78,1.95159912109375,-1.95159912109375,0.0002028989838436,0.0245687123388052,0,online_student,0,0,1,5000,28000,1000,1.0231167078018188,top_quantile,0.0969279999999344,0.5356149193548387,0.3697478991596639,0.5866666666666667,,21.0,,9.0,1,ours_student_row_ctpt,good_count,39.0,20.0,10000.0,64.0,4.0,92931.597765,53.80301340178943,53.80903000000001,107.61806,92931.597765,92931.597765,705941.0,192.0,0.0,192.0,192.0,10000.0,1.0,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hateful_memes,all_average,ours_sample_package_krr,43,50,39,0.78,1.95159912109375,-1.95159912109375,0.0002028989838436,0.0245687123388052,0,online_student,0,1,4,1250,28000,1000,1.0231167078018188,top_quantile,0.1571151000007375,0.5739131231671554,0.3697478991596639,0.5866666666666667,,21.0,,9.0,1,ours_student_pkg_ctpt,good_count,39.0,20.0,10000.0,64.0,4.0,1786105.677236,2.799386432575201,2.80927,5.61854,1786105.677236,446526.419309,235320.0,10.0,0.0,10.0,10.0,2500.0,4.0,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,noise,market_random_select,143,50,5,0.1,-0.6973670125007629,0.6973670125007629,-0.0002129030181095,0.0279624313116073,1,baseline_feature,0,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.3393960000003062,0.56853182,0.3333333333333333,0.5,5.0,2.0,37.0,4.0,0,,good_count,5.0,2.0,,,,,,,,,,,,,,,,,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,noise,market_cosine_select,143,50,0,0.0,-0.6945831179618835,0.6945831179618835,-9.202003275277092e-05,0.0085758455097675,1,baseline_feature,0,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.2751261000003069,0.56110262,0.3333333333333333,0.5,,,,50.0,0,,good_count,0.0,,,,,,,,,,,,,,,,,,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,noise,market_coreset_select,143,50,0,0.0,-0.7662500143051147,0.7662500143051147,-0.0002139377611456,0.0239331107586622,1,baseline_feature,0,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.2030811000004178,0.5138242,0.3333333333333333,0.5,,,50.0,,0,,good_count,0.0,,,,,,,,,,,,,,,,,,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,noise,market_badge_select,143,50,0,0.0,-0.8401415944099426,0.8401415944099426,-0.0002338039921596,0.0226451568305492,1,baseline_model_based,1,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.230470200000127,0.57310384,0.3333333333333333,0.5,,,50.0,,0,,good_count,0.0,,,,,,,,,,,,,,,,,,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,noise,market_kmeans_center_select,143,50,50,1.0,3.243716239929199,-3.243716239929199,0.0009050357621163,0.0872164517641067,0,baseline_feature,0,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.1841297999999369,0.54383274,0.3333333333333333,0.5,,21.0,,,0,,good_count,50.0,29.0,,,,,,,,,,,,,,,,,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,noise,market_typiclust_select,143,50,50,1.0,3.3542251586914062,-3.3542251586914062,0.0009547150111757,0.085912249982357,0,baseline_feature,0,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.2225680999999895,0.51100144,0.3333333333333333,0.5,,22.0,,2.0,0,,good_count,50.0,26.0,,,,,,,,,,,,,,,,,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,noise,ours_kernel_ridge_student,143,50,50,1.0,3.478996992111206,-3.478996992111206,0.000999221811071,0.0863137692213058,0,online_student,0,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.1822401999997964,0.5252747,0.3333333333333333,0.5,,20.0,,7.0,1,ours_student_row_ctpt,good_count,50.0,23.0,10000.0,64.0,4.0,92931.597765,53.80301340178943,53.80903000000001,107.61806,92931.597765,92931.597765,705941.0,192.0,0.0,192.0,192.0,10000.0,1.0,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,noise,ours_sample_package_krr,143,50,50,1.0,3.478996992111206,-3.478996992111206,0.000999221811071,0.0863137692213058,0,online_student,0,1,4,1250,28000,1000,0.924261748790741,top_quantile,0.2218487000000095,0.5665706,0.3333333333333333,0.5,,20.0,,7.0,1,ours_student_pkg_ctpt,good_count,50.0,23.0,10000.0,64.0,4.0,1786105.677236,2.799386432575201,2.80927,5.61854,1786105.677236,446526.419309,235320.0,10.0,0.0,10.0,10.0,2500.0,4.0,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,coreset_far_wrong,market_random_select,143,50,5,0.1,-0.369293063879013,0.369293063879013,-0.0001274144597118,0.0341202840209007,1,baseline_feature,0,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.2225897999996959,0.56670364,0.3333333333333333,0.5,37.0,2.0,5.0,4.0,0,,good_count,5.0,2.0,,,,,,,,,,,,,,,,,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,coreset_far_wrong,market_cosine_select,143,50,0,0.0,-0.6945831179618835,0.6945831179618835,-9.202003275277092e-05,0.0085758455097675,1,baseline_feature,0,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.2224622000003364,0.56110262,0.3333333333333333,0.5,,,,50.0,0,,good_count,0.0,,,,,,,,,,,,,,,,,,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,coreset_far_wrong,market_coreset_select,143,50,0,0.0,-1.4145487546920776,1.4145487546920776,-0.0005065059522166,0.0317663587629795,1,baseline_feature,0,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.2568728999995073,0.5636045000000001,0.3333333333333333,0.5,,,50.0,,0,,good_count,0.0,,,,,,,,,,,,,,,,,,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,coreset_far_wrong,market_badge_select,143,50,0,0.0,-1.4959111213684082,1.4959111213684082,-0.0005015671486034,0.0260103400796651,1,baseline_model_based,1,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.1572556999999506,0.5138322200000001,0.3333333333333333,0.5,,,50.0,,0,,good_count,0.0,,,,,,,,,,,,,,,,,,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,coreset_far_wrong,market_kmeans_center_select,143,50,50,1.0,3.243716239929199,-3.243716239929199,0.0009050357621163,0.0872164517641067,0,baseline_feature,0,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.1819215999994412,0.54383274,0.3333333333333333,0.5,,21.0,,,0,,good_count,50.0,29.0,,,,,,,,,,,,,,,,,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,coreset_far_wrong,market_typiclust_select,143,50,50,1.0,3.3542251586914062,-3.3542251586914062,0.0009547150111757,0.085912249982357,0,baseline_feature,0,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.1621986999998625,0.51100144,0.3333333333333333,0.5,,22.0,,2.0,0,,good_count,50.0,26.0,,,,,,,,,,,,,,,,,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,coreset_far_wrong,ours_kernel_ridge_student,143,50,50,1.0,3.478996992111206,-3.478996992111206,0.000999221811071,0.0863137692213058,0,online_student,0,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.1782163999996555,0.5252747,0.3333333333333333,0.5,,20.0,,7.0,1,ours_student_row_ctpt,good_count,50.0,23.0,10000.0,64.0,4.0,92931.597765,53.80301340178943,53.80903000000001,107.61806,92931.597765,92931.597765,705941.0,192.0,0.0,192.0,192.0,10000.0,1.0,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,coreset_far_wrong,ours_sample_package_krr,143,50,50,1.0,3.478996992111206,-3.478996992111206,0.000999221811071,0.0863137692213058,0,online_student,0,1,4,1250,28000,1000,0.924261748790741,top_quantile,0.2149936999994679,0.5665706,0.3333333333333333,0.5,,20.0,,7.0,1,ours_student_pkg_ctpt,good_count,50.0,23.0,10000.0,64.0,4.0,1786105.677236,2.799386432575201,2.80927,5.61854,1786105.677236,446526.419309,235320.0,10.0,0.0,10.0,10.0,2500.0,4.0,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,typiclust_dense,market_random_select,143,50,5,0.1,-0.3247754573822021,0.3247754573822021,6.370663322741166e-05,0.005913364700973,1,baseline_feature,0,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.2216067999997903,0.56781268,0.3333333333333333,0.5,,9.0,,1.0,0,,good_count,5.0,37.0,,,,,,,,,,,,,,,,,3.0,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,typiclust_dense,market_cosine_select,143,50,4,0.08,-1.3322938680648804,1.3322938680648804,1.0300875146640465e-05,-0.0468301586806774,1,baseline_feature,0,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.2129066000006787,0.56394762,0.3333333333333333,0.5,,,,,0,,good_count,4.0,,,,,,,,,,,,,,,,,,48.0,2.0,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,typiclust_dense,market_coreset_select,143,50,12,0.24,-0.6660551428794861,0.6660551428794861,0.00021572948026,-0.0394731499254703,0,baseline_feature,0,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.2586102999994182,0.569459,0.3333333333333333,0.5,3.0,,9.0,,0,,good_count,12.0,,,,,,,,,,,,,,,,,,38.0,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,typiclust_dense,market_badge_select,143,50,9,0.18,-0.582991898059845,0.582991898059845,5.318522380548529e-05,-0.0081164268776774,1,baseline_model_based,1,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.2373425000005227,0.51616532,0.3333333333333333,0.5,,,9.0,,0,,good_count,9.0,,,,,,,,,,,,,,,,,,41.0,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,typiclust_dense,market_kmeans_center_select,143,50,8,0.16,0.7873552441596985,-0.7873552441596985,0.0002624118351377,0.0415241867303848,1,baseline_feature,0,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.2142127000006439,0.56381266,0.3333333333333333,0.5,,11.0,,,0,,good_count,8.0,39.0,,,,,,,,,,,,,,,,,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,typiclust_dense,market_typiclust_select,143,50,5,0.1,1.6605333089828491,-1.6605333089828491,0.0003389108169358,0.0823470056056976,1,baseline_feature,0,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.1658714999994117,0.50816882,0.3333333333333333,0.5,,9.0,,,0,,good_count,5.0,36.0,,,,,,,,,,,,,,,,,5.0,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,typiclust_dense,ours_kernel_ridge_student,143,50,22,0.44,2.096186399459839,-2.096186399459839,0.0005933630745857,0.0677245631814003,0,online_student,0,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.1585034999998242,0.51371544,0.3333333333333333,0.5,,16.0,,3.0,1,ours_student_row_ctpt,good_count,22.0,31.0,10000.0,64.0,4.0,92931.597765,53.80301340178943,53.80903000000001,107.61806,92931.597765,92931.597765,705941.0,192.0,0.0,192.0,192.0,10000.0,1.0,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,typiclust_dense,ours_sample_package_krr,143,50,22,0.44,2.096186399459839,-2.096186399459839,0.0005933630745857,0.0677245631814003,0,online_student,0,1,4,1250,28000,1000,0.924261748790741,top_quantile,0.1814844999998968,0.53448012,0.3333333333333333,0.5,,16.0,,3.0,1,ours_student_pkg_ctpt,good_count,22.0,31.0,10000.0,64.0,4.0,1786105.677236,2.799386432575201,2.80927,5.61854,1786105.677236,446526.419309,235320.0,10.0,0.0,10.0,10.0,2500.0,4.0,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,kmeans_center,market_random_select,143,50,5,0.1,0.1149417385458946,-0.1149417385458946,8.930206240620464e-05,0.0285625047981739,1,baseline_feature,0,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.2844833999997718,0.5663659,0.3333333333333333,0.5,3.0,37.0,,2.0,0,,good_count,5.0,8.0,,,,,,,,,,,,,,,,,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,kmeans_center,market_cosine_select,143,50,30,0.6,1.736281156539917,-1.736281156539917,0.0005271423142403,0.0565102770924568,0,baseline_feature,0,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.2079702999999426,0.5558348000000001,0.3333333333333333,0.5,,22.0,,21.0,0,,good_count,30.0,1.0,,,,,,,,,,,,,,,,,4.0,2.0,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,kmeans_center,market_coreset_select,143,50,8,0.16,-0.8220441937446594,0.8220441937446594,7.709622150287032e-05,-0.0265490356832742,1,baseline_feature,0,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.2745454999994763,0.56457714,0.3333333333333333,0.5,42.0,,8.0,,0,,good_count,8.0,,,,,,,,,,,,,,,,,,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,kmeans_center,market_badge_select,143,50,8,0.16,-0.8220441937446594,0.8220441937446594,7.709622150287032e-05,-0.0265490356832742,1,baseline_model_based,1,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.2204354000004968,0.5304821399999999,0.3333333333333333,0.5,42.0,,8.0,,0,,good_count,8.0,,,,,,,,,,,,,,,,,,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,kmeans_center,market_kmeans_center_select,143,50,8,0.16,0.4808047115802765,-0.4808047115802765,0.0001940631918841,0.0339047946035862,1,baseline_feature,0,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.2157123999995747,0.5670872,0.3333333333333333,0.5,,34.0,,,0,,good_count,8.0,16.0,,,,,,,,,,,,,,,,,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,kmeans_center,market_typiclust_select,143,50,9,0.18,2.0906529426574707,-2.0906529426574707,0.0004837822925765,0.0851151719689369,1,baseline_feature,0,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.1590347000001202,0.5113726599999999,0.3333333333333333,0.5,,42.0,,,0,,good_count,9.0,8.0,,,,,,,,,,,,,,,,,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
hatespeech,kmeans_center,ours_kernel_ridge_student,143,50,23,0.46,2.071084499359131,-2.071084499359131,0.0005841279053129,0.0676892697811126,0,online_student,0,0,1,5000,28000,1000,0.924261748790741,top_quantile,0.1616575999996712,0.5139999,0.3333333333333333,0.5,,30.0,,3.0,1,ours_student_row_ctpt,good_count,23.0,17.0,10000.0,64.0,4.0,92931.597765,53.80301340178943,53.80903000000001,107.61806,92931.597765,92931.597765,705941.0,192.0,0.0,192.0,192.0,10000.0,1.0,,,43,paper\main_text_experiments\runs\ratio_downstream_5k\ratio_0p01_seed_43,0.01,50,5000
