dataset,profile,method,seed,selected_rows,good_count,good_ratio,downstream_gain_mean,harm_score_mean,loss_reduction_mean,influence_gain_mean,collapse_to_single_digits,scoring_semantics,online_scoring_uses_downstream_model,sample_packaging_enabled,package_size,sample_packaging_stage,sample_package_summary,seller_packaging_rule,package_count,package_size_min,package_size_max,scored_objects,student_calibration_size,student_landmark_count,student_sigma2,student_supervision,eval_time,test_auroc,test_macro_f1,test_acc,type_coreset_far_wrong_decoy,type_kmeans_center_decoy,type_typiclust_dense_decoy,type_uncertainty_badge_decoy,ckks_simd_enabled,ckks_scheme,ckks_reference_rows,ckks_reference_dim,ckks_reference_package_size,ckks_rows_per_second_mean,ckks_est_encrypted_compute_ms,ckks_scaled_from_reference_ms,ckks_est_input_prepare_encrypt_ms,ckks_est_decrypt_decode_ms,ckks_est_total_full_flow_ms,ckks_ref_input_prepare_encrypt_ms_mean,ckks_ref_encrypted_compute_ms_mean,ckks_ref_decrypt_decode_ms_mean,ckks_ref_total_full_flow_ms_mean,ckks_ref_rows_per_second_mean,ckks_ref_scored_objects_per_second_mean,ckks_ref_output_ciphertexts_mean,ckks_ref_decoded_values_mean,ckks_ref_input_ciphertexts_mean,ckks_ref_input_ciphertext_bytes_mean,ckks_ref_output_ciphertext_bytes_mean,ckks_ref_total_communication_bytes_mean,ckks_ref_ct_ct_mults_mean,ckks_ref_ct_pt_mults_mean,ckks_ref_rotations_mean,ckks_ref_additions_mean,ckks_ref_relinearizations_mean,ckks_ref_rescales_mean,ckks_ref_scored_objects,ckks_ref_raw_rows_per_scored_object,primary_metric,primary_metric_value,type_cosine_decoy,type_useful_clean,package_size_sweep,run_seed,type_noise_decoy
mscoco,cosine,ours_sample_package_krr,244,48,31,0.6458333333333334,2.7747042179107666,-2.7747042179107666,9.176631579066452e-07,0.0053180325776338,0,online_student,0,1,4,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,1248,4,4,1248,28000,1000,0.96003395318985,top_quantile,0.0,,,,,1.0,1.0,3.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,31.0,29.0,13.0,4,44,1.0
mscoco,all_average,ours_sample_package_krr,244,48,38,0.7916666666666666,2.7757670879364014,-2.7757670879364014,1.0629495363900787e-06,0.0049637220799922,0,online_student,0,1,4,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,1248,4,4,1248,28000,1000,0.96003395318985,top_quantile,0.0,,,,6.0,3.0,2.0,6.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,38.0,11.0,16.0,4,44,4.0
hateful_memes,noise,ours_sample_package_krr,42,48,23,0.4791666666666667,1.3355499505996704,-1.3355499505996704,0.0001202238127007,0.0171799678355455,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,0.9174745082855223,top_quantile,0.0,,,,3.0,9.0,8.0,9.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,23.0,,,6,42,19.0
hateful_memes,coreset_far_wrong,ours_sample_package_krr,42,48,14,0.2916666666666667,0.4518620669841766,-0.4518620669841766,4.137431460549124e-05,0.0091209718957543,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,0.9174745082855223,top_quantile,0.0,,,,28.0,6.0,6.0,6.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,14.0,,,6,42,2.0
hateful_memes,typiclust_dense,ours_sample_package_krr,42,48,12,0.25,0.5783975720405579,-0.5783975720405579,6.033231693436392e-05,0.008809165097773,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,0.9174745082855223,top_quantile,0.0,,,,,9.0,36.0,2.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,12.0,1.0,,6,42,
hateful_memes,kmeans_center,ours_sample_package_krr,42,48,15,0.3125,0.8808034062385559,-0.8808034062385559,9.42784026847221e-05,0.010235914029181,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,0.9174745082855223,top_quantile,0.0,,,,4.0,32.0,8.0,4.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,15.0,,,6,42,
hateful_memes,uncertainty_badge,ours_sample_package_krr,42,48,13,0.2708333333333333,1.2732951641082764,-1.2732951641082764,0.0001144036650657,0.0166629422456026,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,0.9174745082855223,top_quantile,0.0,,,,3.0,7.0,6.0,32.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,13.0,,,6,42,
hateful_memes,cosine,ours_sample_package_krr,42,48,18,0.375,0.7607212066650391,-0.7607212066650391,7.370859384536743e-05,0.0110247740522027,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,0.9174745082855223,top_quantile,0.0,,,,1.0,6.0,11.0,8.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,18.0,22.0,,6,42,
hateful_memes,all_average,ours_sample_package_krr,42,48,10,0.2083333333333333,-0.8883514404296875,0.8883514404296875,-6.637349724769592e-05,-0.0053641623817384,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,0.9174745082855223,top_quantile,0.0,,,,9.0,8.0,10.0,11.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,10.0,5.0,,6,42,5.0
hatespeech,noise,ours_sample_package_krr,142,48,33,0.6875,1.262797236442566,-1.262797236442566,5.190695446799509e-05,0.0735344886779785,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.0360314846038818,top_quantile,0.0,,,,2.0,13.0,14.0,6.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,33.0,,,6,42,13.0
hatespeech,coreset_far_wrong,ours_sample_package_krr,142,48,29,0.6041666666666666,1.5434690713882446,-1.5434690713882446,0.0001012558714137,0.0623219944536685,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.0360314846038818,top_quantile,0.0,,,,16.0,12.0,13.0,5.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,29.0,,,6,42,2.0
hatespeech,typiclust_dense,ours_sample_package_krr,142,48,20,0.4166666666666667,1.3123325109481812,-1.3123325109481812,9.051585948327556e-05,0.0548825375735759,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.0360314846038818,top_quantile,0.0,,,,,7.0,27.0,6.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,20.0,8.0,,6,42,
hatespeech,kmeans_center,ours_sample_package_krr,142,48,23,0.4791666666666667,1.811600685119629,-1.811600685119629,0.0001427916140528,0.0547378659248352,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.0360314846038818,top_quantile,0.0,,,,5.0,26.0,12.0,4.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,23.0,,,6,42,1.0
hatespeech,uncertainty_badge,ours_sample_package_krr,142,48,28,0.5833333333333334,2.1556246280670166,-2.1556246280670166,0.0001521967351436,0.0694802328944206,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.0360314846038818,top_quantile,0.0,,,,,12.0,12.0,24.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,28.0,,,6,42,
hatespeech,cosine,ours_sample_package_krr,142,48,30,0.625,1.835872292518616,-1.835872292518616,0.0001297295093536,0.0634319558739662,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.0360314846038818,top_quantile,0.0,,,,,13.0,13.0,8.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,30.0,14.0,,6,42,
hatespeech,all_average,ours_sample_package_krr,142,48,23,0.4791666666666667,0.1859563440084457,-0.1859563440084457,5.845228952239268e-05,0.0073224883526563,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.0360314846038818,top_quantile,0.0,,,,4.0,10.0,14.0,11.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,23.0,5.0,,6,42,4.0
mscoco,noise,ours_sample_package_krr,242,48,29,0.6041666666666666,2.4391770362854004,-2.4391770362854004,0.0001378034503431,0.0045121684670448,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.1260383129119873,top_quantile,0.0,,,,1.0,10.0,12.0,7.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,29.0,,,6,42,18.0
mscoco,coreset_far_wrong,ours_sample_package_krr,242,48,28,0.5833333333333334,2.6477651596069336,-2.6477651596069336,0.0001492177398176,0.0047777853906154,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.1260383129119873,top_quantile,0.0,,,,17.0,9.0,12.0,8.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,28.0,,,6,42,2.0
mscoco,typiclust_dense,ours_sample_package_krr,242,48,27,0.5625,2.952453374862671,-2.952453374862671,0.0001619135291548,0.0053624100983142,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.1260383129119873,top_quantile,0.0,,,,1.0,6.0,24.0,8.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,27.0,4.0,5.0,6,42,
mscoco,kmeans_center,ours_sample_package_krr,242,48,35,0.7291666666666666,3.542231559753418,-3.542231559753418,0.0001980190427275,0.0059239887632429,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.1260383129119873,top_quantile,0.0,,,,3.0,21.0,10.0,9.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,35.0,3.0,2.0,6,42,
mscoco,uncertainty_badge,ours_sample_package_krr,242,48,24,0.5,2.3327131271362305,-2.3327131271362305,0.0001457879989175,0.0036938150878995,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.1260383129119873,top_quantile,0.0,,,,3.0,10.0,11.0,23.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,24.0,1.0,,6,42,
mscoco,cosine,ours_sample_package_krr,242,48,25,0.5208333333333334,2.539079189300537,-2.539079189300537,0.000157764807227,0.0039227795787155,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.1260383129119873,top_quantile,0.0,,,,1.0,8.0,11.0,8.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,25.0,20.0,,6,42,
mscoco,all_average,ours_sample_package_krr,242,48,25,0.5208333333333334,1.079387068748474,-1.079387068748474,4.93203588121105e-05,0.0034763796720653,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.1260383129119873,top_quantile,0.0,,,,2.0,8.0,9.0,13.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,25.0,9.0,,6,42,7.0
hateful_memes,noise,ours_sample_package_krr,43,48,9,0.1875,-0.2197675853967666,0.2197675853967666,-1.3671815395355225e-05,0.0054011126048862,1,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.0231167078018188,top_quantile,0.0,,,,7.0,3.0,3.0,9.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,9.0,,,6,43,26.0
hateful_memes,coreset_far_wrong,ours_sample_package_krr,43,48,14,0.2916666666666667,0.4098811149597168,-0.4098811149597168,-1.16427736429614e-05,0.0276499520987272,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.0231167078018188,top_quantile,0.0,,,,23.0,5.0,6.0,6.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,14.0,,,6,43,8.0
hateful_memes,typiclust_dense,ours_sample_package_krr,43,48,13,0.2708333333333333,0.4946011006832123,-0.4946011006832123,6.698817014694214e-05,0.0091229416429996,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.0231167078018188,top_quantile,0.0,,,,,10.0,31.0,3.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,13.0,4.0,,6,43,
hateful_memes,kmeans_center,ours_sample_package_krr,43,48,9,0.1875,0.2177254110574722,-0.2177254110574722,3.9458274841308594e-05,0.0066553521901369,1,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.0231167078018188,top_quantile,0.0,,,,2.0,33.0,9.0,3.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,9.0,,,6,43,1.0
hateful_memes,uncertainty_badge,ours_sample_package_krr,43,48,17,0.3541666666666667,1.1925339698791504,-1.1925339698791504,0.0001119561493396,0.0220520887523889,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.0231167078018188,top_quantile,0.0,,,,5.0,6.0,7.0,30.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,17.0,,,6,43,
hateful_memes,cosine,ours_sample_package_krr,43,48,23,0.4791666666666667,1.5805797576904297,-1.5805797576904297,0.0001384243369102,0.0288378950208425,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.0231167078018188,top_quantile,0.0,,,,,10.0,12.0,5.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,23.0,21.0,,6,43,
hateful_memes,all_average,ours_sample_package_krr,43,48,12,0.25,-0.5294244885444641,0.5294244885444641,-1.132736633735476e-05,-0.0064586657099425,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.0231167078018188,top_quantile,0.0,,,,4.0,11.0,11.0,7.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,12.0,7.0,,6,43,8.0
hatespeech,noise,ours_sample_package_krr,143,48,31,0.6458333333333334,1.4287079572677612,-1.4287079572677612,0.0003734727797564,0.062631607055664,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,0.924261748790741,top_quantile,0.0,,,,2.0,11.0,12.0,10.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,31.0,,,6,43,13.0
hatespeech,coreset_far_wrong,ours_sample_package_krr,143,48,25,0.5208333333333334,1.7642561197280884,-1.7642561197280884,0.0004984326660633,0.0628592446446418,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,0.924261748790741,top_quantile,0.0,,,,17.0,8.0,9.0,10.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,25.0,,,6,43,4.0
hatespeech,typiclust_dense,ours_sample_package_krr,143,48,17,0.3541666666666667,1.2197694778442385,-1.2197694778442385,0.0003558745083864,0.0527489744126796,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,0.924261748790741,top_quantile,0.0,,,,,13.0,22.0,6.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,17.0,7.0,,6,43,
hatespeech,kmeans_center,ours_sample_package_krr,143,48,15,0.3125,0.9997462630271912,-0.9997462630271912,0.0003337810339871,0.0429182201623916,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,0.924261748790741,top_quantile,0.0,,,,5.0,27.0,10.0,6.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,15.0,,,6,43,
hatespeech,uncertainty_badge,ours_sample_package_krr,143,48,23,0.4791666666666667,1.6506881713867188,-1.6506881713867188,0.0004645027220249,0.0614291876554489,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,0.924261748790741,top_quantile,0.0,,,,,9.0,11.0,26.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,23.0,2.0,,6,43,
hatespeech,cosine,ours_sample_package_krr,143,48,26,0.5416666666666666,1.4904340505599976,-1.4904340505599976,0.000517550855875,0.0430836267769336,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,0.924261748790741,top_quantile,0.0,,,,,10.0,13.0,8.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,26.0,17.0,,6,43,
hatespeech,all_average,ours_sample_package_krr,143,48,11,0.2291666666666666,-1.5999547243118286,1.5999547243118286,-0.0001558326184749,-0.0362607575953006,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,0.924261748790741,top_quantile,0.0,,,,4.0,10.0,11.0,13.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,11.0,7.0,,6,43,3.0
mscoco,noise,ours_sample_package_krr,243,48,29,0.6041666666666666,1.4578291177749634,-1.4578291177749634,2.336998841201421e-05,0.0031129803974181,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.1473939418792725,top_quantile,0.0,,,,2.0,12.0,10.0,8.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,29.0,,,6,43,16.0
mscoco,coreset_far_wrong,ours_sample_package_krr,243,48,25,0.5208333333333334,2.094916582107544,-2.094916582107544,3.874550384352915e-05,0.0037202201783657,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.1473939418792725,top_quantile,0.0,,,,19.0,10.0,8.0,7.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,25.0,,,6,43,4.0
mscoco,typiclust_dense,ours_sample_package_krr,243,48,30,0.625,3.4940130710601807,-3.4940130710601807,8.184338366845623e-05,0.004060975741595,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.1473939418792725,top_quantile,0.0,,,,,10.0,28.0,9.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,30.0,1.0,,6,43,
mscoco,kmeans_center,ours_sample_package_krr,243,48,30,0.625,3.070039987564087,-3.070039987564087,7.288157939910889e-05,0.0035217150580137,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.1473939418792725,top_quantile,0.0,,,,1.0,23.0,14.0,10.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,30.0,,,6,43,
mscoco,uncertainty_badge,ours_sample_package_krr,243,48,28,0.5833333333333334,3.265373945236206,-3.265373945236206,7.372846448561177e-05,0.0041193249635398,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.1473939418792725,top_quantile,0.0,,,,2.0,10.0,13.0,22.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,28.0,1.0,,6,43,
mscoco,cosine,ours_sample_package_krr,243,48,26,0.5416666666666666,2.638603925704956,-2.638603925704956,6.029754877090454e-05,0.003341531381011,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.1473939418792725,top_quantile,0.0,,,,,11.0,13.0,8.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,26.0,16.0,,6,43,
mscoco,all_average,ours_sample_package_krr,243,48,31,0.6458333333333334,2.183429956436157,-2.183429956436157,4.257882756064646e-05,0.0036240343470126,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.1473939418792725,top_quantile,0.0,,,,3.0,13.0,14.0,9.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,31.0,3.0,,6,43,6.0
hateful_memes,noise,ours_sample_package_krr,44,48,15,0.3125,0.746239185333252,-0.746239185333252,0.0001258626580238,0.0101705426350235,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.0172555446624756,top_quantile,0.0,,,,2.0,7.0,5.0,3.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,15.0,,,6,44,31.0
hateful_memes,coreset_far_wrong,ours_sample_package_krr,44,48,14,0.2916666666666667,0.9738219380378724,-0.9738219380378724,0.0001126167699112,0.0177085679024457,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.0172555446624756,top_quantile,0.0,,,,32.0,5.0,5.0,4.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,14.0,,,6,44,2.0
hateful_memes,typiclust_dense,ours_sample_package_krr,44,48,20,0.4166666666666667,1.1991275548934937,-1.1991275548934937,0.0002057837991742,0.0128277605399489,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.0172555446624756,top_quantile,0.0,,,,,9.0,29.0,7.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,20.0,3.0,,6,44,
hateful_memes,kmeans_center,ours_sample_package_krr,44,48,20,0.4166666666666667,1.1936559677124023,-1.1936559677124023,0.0002078128309221,0.0124478628858923,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.0172555446624756,top_quantile,0.0,,,,3.0,28.0,11.0,6.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,20.0,,,6,44,
hateful_memes,uncertainty_badge,ours_sample_package_krr,44,48,18,0.375,1.0614842176437378,-1.0614842176437378,0.000229250639677,0.006473699118942,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.0172555446624756,top_quantile,0.0,,,,4.0,7.0,5.0,30.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,18.0,2.0,,6,44,
hateful_memes,cosine,ours_sample_package_krr,44,48,23,0.4791666666666667,0.9518619179725648,-0.9518619179725648,0.0001541090459795,0.0123107321560382,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.0172555446624756,top_quantile,0.0,,,,,7.0,14.0,8.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,23.0,19.0,,6,44,
hateful_memes,all_average,ours_sample_package_krr,44,48,16,0.3333333333333333,-0.8616177439689636,0.8616177439689636,-5.716582018067129e-05,-0.0109596149995923,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.0172555446624756,top_quantile,0.0,,,,5.0,12.0,14.0,10.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,16.0,4.0,,6,44,3.0
hatespeech,noise,ours_sample_package_krr,144,48,28,0.5833333333333334,1.3661317825317385,-1.3661317825317385,0.0001375141291646,0.0638077482581138,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.1208701133728027,top_quantile,0.0,,,,,10.0,10.0,10.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,28.0,,,6,44,18.0
hatespeech,coreset_far_wrong,ours_sample_package_krr,144,48,28,0.5833333333333334,1.5956381559371948,-1.5956381559371948,0.0001599465758772,0.0688032135367393,0,online_student,0,1,6,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,832,6,6,832,28000,1000,1.1208701133728027,top_quantile,0.0,,,,15.0,10.0,12.0,7.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,28.0,,,6,44,4.0
